"BATHRM","HF_BATHRM","HEAT","AC","ROOMS","BEDRM","AYB","EYB","STORIES","SALEDATE","PRICE","GBA","STYLE","GRADE","CNDTN","EXTWALL","ROOF","INTWALL","KITCHENS","FIREPLACES","LANDAREA","ZIPCODE","LATITUDE","LONGITUDE","ASSESSMENT_NBHD","WARD"
3,1,"Forced Air","Y",9,4,1929,1984,1,"2014-01-28 00:00:00",739120,2289,"1 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,4531,20012,38.97791045,-77.0241909,"Brightwood","Ward 4"
1,0,"Hot Water Rad","N",6,3,1930,1967,1.5,"2013-02-19 00:00:00",455130,1248,"1.5 Story Fin","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,4988,20012,38.97812084,-77.02355114,"Brightwood","Ward 4"
2,0,"Hot Water Rad","N",6,3,1929,1967,2,"2016-10-07 00:00:00",615300,1392,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,4531,20012,38.97780022,-77.02316385,"Brightwood","Ward 4"
1,1,"Warm Cool","Y",7,3,1927,1967,1.5,"2002-01-08 00:00:00",304960,1640,"1.5 Story Fin","Above Average","Average","Shingle","Comp Shingle","Hardwood",1,1,7279,20012,38.97040899,-77.02112148,"Brightwood","Ward 4"
2,1,"Hot Water Rad","Y",7,4,1934,1967,2.25,"2017-06-06 00:00:00",687930,1566,"2.5 Story Fin","Above Average","Good","Common Brick","Slate","Hardwood",1,1,3300,20012,38.969629,-77.02097562,"Brightwood","Ward 4"
2,0,"Hot Water Rad","N",6,3,1935,1957,1.75,"1997-08-06 00:00:00",170800,1302,"2 Story","Above Average","Average","Common Brick","Slate","Hardwood",1,1,5688,20012,38.96911085,-77.02093969,"Brightwood","Ward 4"
2,1,"Hot Water Rad","Y",7,4,1949,1971,1.5,"1996-11-04 00:00:00",140930,1215,"1.5 Story Fin","Above Average","Good","Common Brick","Slate","Hardwood",1,1,4400,20012,38.9688292,-77.02072705,"Brightwood","Ward 4"
3,1,"Hot Water Rad","Y",10,5,1938,1967,2.25,"2016-06-23 00:00:00",772630,2058,"2.5 Story Fin","Above Average","Good","Common Brick","Comp Shingle","Hardwood/Carp",1,1,5700,20012,38.96922336,-77.02093338,"Brightwood","Ward 4"
2,1,"Hot Water Rad","Y",6,4,1927,1967,2,"2008-05-15 00:00:00",533230,2285,"2 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood/Carp",1,1,4400,20012,38.96973563,-77.02058284,"Brightwood","Ward 4"
1,0,"Hot Water Rad","Y",6,3,1927,1967,2,"2017-05-08 00:00:00",697810,1520,"2 Story","Above Average","Very Good","Wood Siding","Comp Shingle","Hardwood",1,1,4400,20012,38.96884215,-77.02134268,"Brightwood","Ward 4"
2,0,"Hot Water Rad","N",6,3,1901,1943,2,"1998-11-20 00:00:00",102860,1296,"2 Story","Average","Average","Common Brick","Metal- Sms","Hardwood",1,0,3563,20011,38.95555,-77.02047411,"Petworth","Ward 4"
1,1,"Hot Water Rad","N",8,4,1929,1957,2.25,"2005-03-29 00:00:00",406790,2048,"2.5 Story Fin","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,4938,20011,38.9599895,-77.02066426,"Brightwood","Ward 4"
3,0,"Forced Air","Y",7,4,1932,1967,2.5,"2014-10-10 00:00:00",652690,2010,"2.5 Story Unfin","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,4000,20011,38.95997566,-77.02201465,"Brightwood","Ward 4"
1,0,"Hot Water Rad","N",6,3,1930,1967,1.5,"2012-11-06 00:00:00",397520,1314,"1.5 Story Fin","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,3850,20012,38.96881388,-77.02222578,"Brightwood","Ward 4"
1,0,"Hot Water Rad","N",5,3,1933,1957,1.25,"1994-11-18 00:00:00",134130,1442,"1.5 Story Unfin","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,3440,20012,38.96897306,-77.02221752,"Brightwood","Ward 4"
1,1,"Forced Air","N",6,3,1968,1975,1,"1997-09-30 00:00:00",154520,1438,"1 Story","Average","Good","Wood Siding","Comp Shingle","Hardwood",1,0,6536,20012,38.98083968,-77.02225446,"Brightwood","Ward 4"
2,0,"Forced Air","Y",9,4,1927,1967,2.25,"2006-02-28 00:00:00",565300,1614,"2.5 Story Fin","Above Average","Good","Shingle","Comp Shingle","Hardwood",1,1,14415,20012,38.97894702,-77.02193868,"Brightwood","Ward 4"
2,0,"Warm Cool","Y",6,3,1938,1947,1.25,"2005-08-30 00:00:00",430990,1174,"1.5 Story Fin","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,4400,20012,38.97159297,-77.02379178,"Brightwood","Ward 4"
3,1,"Forced Air","Y",10,4,1927,1967,2,"2014-11-03 00:00:00",735630,2210,"2 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood",1,0,4400,20012,38.97206103,-77.02339543,"Brightwood","Ward 4"
3,0,"Hot Water Rad","N",6,4,1933,1957,2,"2014-05-23 00:00:00",438820,1440,"2 Story","Above Average","Average","Common Brick","Built Up","Hardwood",1,1,2031,20011,38.96150948,-77.02299356,"Brightwood","Ward 4"
1,0,"Hot Water Rad","Y",6,3,1928,1964,1.5,"2012-07-20 00:00:00",365030,1159,"1.5 Story Fin","Average","Average","Brick/Siding","Comp Shingle","Hardwood",1,1,4900,20012,38.97811938,-77.0240429,"Brightwood","Ward 4"
2,0,"Hot Water Rad","N",5,4,1940,1967,2,"2018-04-18 00:00:00",601450,1152,"2 Story","Above Average","Good","Common Brick","Slate","Wood Floor",1,1,5550,20012,38.97848537,-77.02033332,"Brightwood","Ward 4"
3,0,"Forced Air","Y",7,3,1940,1964,2,"2012-01-12 00:00:00",400780,960,"2 Story","Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,6178,20012,38.97850382,-77.02043973,"Brightwood","Ward 4"
1,0,"Forced Air","N",6,3,1876,1967,2,"1998-06-18 00:00:00",209430,1610,"2 Story","Above Average","Good","Wood Siding","Metal- Sms","Hardwood",1,1,39536,20012,38.97914258,-77.02199841,"Brightwood","Ward 4"
2,0,"Hot Water Rad","Y",6,3,1940,1967,2,"2017-12-18 00:00:00",594250,1088,"2 Story","Above Average","Good","Common Brick","Slate","Hardwood",1,1,4118,20012,38.97849705,-77.02001976,"Brightwood","Ward 4"
1,1,"Hot Water Rad","N",8,4,1910,1947,2,"1992-08-11 00:00:00",140800,2496,"2 Story","Above Average","Average","Wood Siding","Shake","Hardwood",1,0,6000,20011,38.93909771,-77.01724445,"Petworth","Ward 4"
1,1,"Hot Water Rad","N",6,3,1920,1943,2,"1997-05-08 00:00:00",105740,1197,"2 Story","Average","Average","Wood Siding","Comp Shingle","Hardwood",1,1,2427,20011,38.94137869,-77.01730071,"Petworth","Ward 4"
1,0,"Hot Water Rad","N",6,3,1920,1964,2,"2004-11-03 00:00:00",318470,1232,"2 Story","Average","Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,2007,20011,38.94119024,-77.01729605,"Petworth","Ward 4"
2,0,"Hot Water Rad","N",11,5,1926,1954,2,"2004-11-30 00:00:00",488840,1514,"2 Story","Above Average","Good","Shingle","Comp Shingle","Hardwood",1,1,6500,20012,38.97212354,-77.01948967,"Brightwood","Ward 4"
2,0,"Hot Water Rad","Y",10,5,1921,1967,1.5,"2010-10-21 00:00:00",624130,2245,"1.5 Story Fin","Above Average","Good","Stucco","Comp Shingle","Hardwood",1,1,6500,20012,38.97211303,-77.01931265,"Brightwood","Ward 4"
3,0,"Hot Water Rad","N",10,3,1922,1957,1.5,"2011-07-13 00:00:00",507170,1937,"1.5 Story Fin","Above Average","Good","Shingle","Comp Shingle","Hardwood",1,0,8235,20012,38.97211822,-77.01897118,"Brightwood","Ward 4"
1,1,"Hot Water Rad","N",8,3,1920,1947,2,"2000-09-08 00:00:00",158470,1541,"2 Story","Above Average","Average","Stucco","Comp Shingle","Hardwood",1,1,4000,20011,38.9448387,-77.02002069,"Petworth","Ward 4"
1,1,"Hot Water Rad","N",8,3,1920,1947,2,"1992-02-28 00:00:00",130970,1541,"2 Story","Above Average","Average","Wood Siding","Comp Shingle","Hardwood",1,1,4000,20011,38.94493805,-77.02008254,"Petworth","Ward 4"
1,1,"Hot Water Rad","Y",8,3,1920,1967,2,"2012-07-05 00:00:00",515610,1591,"2 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,3789,20011,38.94503533,-77.02014267,"Petworth","Ward 4"
2,0,"Forced Air","Y",6,3,1927,1980,2,"2012-08-28 00:00:00",432570,1280,"2 Story","Above Average","Good","Common Brick","Metal- Sms","Hardwood",1,0,1298,20011,38.94460835,-77.01953844,"Petworth","Ward 4"
2,1,"Hot Water Rad","N",10,5,1927,1947,2.5,"2017-08-30 00:00:00",726410,2855,"2.5 Story Fin","Above Average","Average","Common Brick","Clay Tile","Hardwood",1,1,3610,20011,38.94489219,-77.01955686,"Petworth","Ward 4"
3,1,"Forced Air","Y",7,3,1917,1967,2,"2014-05-22 00:00:00",613120,1444,"2 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood",2,0,2158,20011,38.94430582,-77.02127812,"Petworth","Ward 4"
1,1,"Hot Water Rad","N",9,5,1917,1947,2,"2003-01-03 00:00:00",310330,2376,"2 Story","Above Average","Average","Wood Siding","Comp Shingle","Hardwood",1,1,8325,20012,38.97256041,-77.01860502,"Brightwood","Ward 4"
2,0,"Warm Cool","Y",6,3,1917,1967,1.25,"2009-11-04 00:00:00",491740,1477,"1 Story","Above Average","Good","Shingle","Built Up","Hardwood",1,1,8325,20012,38.97256507,-77.01876658,"Brightwood","Ward 4"
3,0,"Hot Water Rad","Y",6,4,1917,1967,1,"2008-09-12 00:00:00",683530,1992,"1 Story","Above Average","Good","Stucco","Comp Shingle","Hardwood",2,1,8325,20012,38.97256864,-77.01892168,"Brightwood","Ward 4"
1,0,"Hot Water Rad","Y",8,3,1917,1957,1.5,"2004-02-04 00:00:00",355290,1742,"1.5 Story Fin","Above Average","Average","Shingle","Metal- Sms","Hardwood",1,1,8325,20012,38.97256628,-77.01908035,"Brightwood","Ward 4"
1,2,"Hot Water Rad","N",9,3,1917,1967,2,"2012-07-10 00:00:00",595760,2038,"2 Story","Above Average","Good","Stucco","Comp Shingle","Hardwood",1,1,9900,20012,38.97413776,-77.01961855,"Brightwood","Ward 4"
1,0,"Forced Air","Y",8,4,1930,1967,2,"2018-02-01 00:00:00",677820,1624,"2 Story","Above Average","Good","Common Brick","Slate","Hardwood",1,1,3740,20011,38.96218932,-77.01907123,"Brightwood","Ward 4"
3,3,"Forced Air","Y",8,3,1930,1967,2,"2016-11-28 00:00:00",725060,1760,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,3737,20011,38.96219445,-77.01967226,"Brightwood","Ward 4"
3,1,"Forced Air","Y",10,4,1917,1980,2,"2014-04-04 00:00:00",749080,1532,"2 Story","Above Average","Very Good","Metal Siding","Comp Shingle","Hardwood",1,1,2245,20011,38.94430039,-77.02139209,"Petworth","Ward 4"
3,1,"Forced Air","Y",8,4,1917,1980,2.5,"2013-05-16 00:00:00",624240,1644,"2.5 Story Fin","Above Average","Good","Stucco","Comp Shingle","Hardwood",1,1,2160,20011,38.9442901,-77.02152405,"Petworth","Ward 4"
3,0,"Hot Water Rad","Y",9,4,1920,1980,2,"2015-06-26 00:00:00",814420,1730,"2 Story","Above Average","Very Good","Stucco","Comp Shingle","Hardwood",1,1,3970,20011,38.94436545,-77.02079238,"Petworth","Ward 4"
2,1,"Hot Water Rad","N",8,4,1920,1957,2,"2004-09-02 00:00:00",383270,1902,"2 Story","Above Average","Average","Stone Veneer","Comp Shingle","Hardwood",1,1,5422,20011,38.94434804,-77.02091442,"Petworth","Ward 4"
2,0,"Hot Water Rad","Y",7,3,1920,1957,2,"2002-05-21 00:00:00",209360,1323,"2 Story","Above Average","Average","Vinyl Siding","Comp Shingle","Hardwood",1,1,3563,20011,38.94466124,-77.02152243,"Petworth","Ward 4"
1,0,"Hot Water Rad","Y",7,3,1920,1967,2,"2004-07-21 00:00:00",354950,1508,"2 Story","Above Average","Average","Wood Siding","Comp Shingle","Hardwood",1,1,3428,20011,38.94500451,-77.0212007,"Petworth","Ward 4"
1,0,"Hot Water Rad","N",7,3,1920,1947,2,"1998-06-26 00:00:00",121050,1323,"2 Story","Above Average","Average","Wood Siding","Comp Shingle","Hardwood",1,1,4038,20011,38.9450212,-77.02107981,"Petworth","Ward 4"
6,1,"Warm Cool","Y",15,5,1917,1957,2,"2007-12-17 00:00:00",720900,3486,"2 Story","Above Average","Average","Shingle","Comp Shingle","Hardwood/Carp",2,1,6600,20012,38.97456944,-77.01959813,"Brightwood","Ward 4"
2,1,"Hot Water Rad","Y",6,3,1922,1967,2,"2016-07-11 00:00:00",743880,1752,"2 Story","Above Average","Good","Shingle","Slate","Wood Floor",1,1,5500,20012,38.97380617,-77.01961465,"Brightwood","Ward 4"
1,0,"Hot Water Rad","N",5,2,1925,1954,1.25,"2009-10-02 00:00:00",363850,1149,"1.5 Story Unfin","Average","Average","Wood Siding","Comp Shingle","Hardwood",1,1,4950,20012,38.97256032,-77.0174328,"Brightwood","Ward 4"
1,0,"Hot Water Rad","N",7,2,1925,1954,1.5,"2005-08-04 00:00:00",370040,1039,"1.5 Story Unfin","Average","Average","Wood Siding","Comp Shingle","Hardwood",1,1,4950,20012,38.97256548,-77.01727124,"Brightwood","Ward 4"
1,0,"Hot Water Rad","Y",6,2,1925,1961,1,"2002-01-09 00:00:00",207390,1102,"1 Story","Average","Average","Wood Siding","Comp Shingle","Hardwood",1,1,5520,20012,38.97213546,-77.01760579,"Brightwood","Ward 4"
4,1,"Forced Air","Y",8,3,1925,1964,1,"2004-05-14 00:00:00",480830,1566,"1 Story","Average","Average","Wood Siding","Comp Shingle","Hardwood",1,1,7200,20012,38.97212669,-77.01726802,"Brightwood","Ward 4"
1,0,"Hot Water Rad","N",6,3,1927,1967,1.5,"2012-07-18 00:00:00",487120,1353,"1.5 Story Unfin","Above Average","Good","Stucco","Comp Shingle","Hardwood",1,1,5424,20012,38.97157369,-77.01774805,"Brightwood","Ward 4"
1,1,"Hot Water Rad","N",7,3,1920,1947,2,"2008-12-01 00:00:00",416960,1358,"2 Story","Above Average","Average","Wood Siding","Comp Shingle","Hardwood",1,1,3648,20011,38.9447713,-77.02060759,"Petworth","Ward 4"
2,1,"Hot Water Rad","N",6,3,1920,1961,2,"2009-07-14 00:00:00",384300,1323,"2 Story","Above Average","Average","Wood Siding","Comp Shingle","Hardwood",1,1,3648,20011,38.94468718,-77.02053512,"Petworth","Ward 4"
2,1,"Warm Cool","Y",8,4,1927,1954,2,"2005-11-18 00:00:00",484640,1297,"2 Story","Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,4644,20011,38.96285083,-77.01829326,"Brightwood","Ward 4"
1,1,"Forced Air","Y",7,4,1925,1967,2,"2011-12-20 00:00:00",515610,1706,"2 Story","Above Average","Good","Wood Siding","Comp Shingle","Hardwood",1,1,5436,20012,38.97147918,-77.02250033,"Brightwood","Ward 4"
3,1,"Forced Air","Y",9,4,1927,1984,1.75,"2018-06-15 00:00:00",844870,1996,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,4400,20012,38.97195769,-77.02349626,"Brightwood","Ward 4"
3,0,"Forced Air","Y",8,5,1912,1967,2.25,"2006-09-28 00:00:00",618670,1654,"2.5 Story Unfin","Above Average","Good","Stucco","Comp Shingle","Hardwood/Carp",2,1,7640,20012,38.97310406,-77.02168127,"Brightwood","Ward 4"
3,1,"Hot Water Rad","N",11,5,1936,1969,2,"2014-03-06 00:00:00",781050,2223,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,2,9004,20012,38.97297038,-77.0217117,"Brightwood","Ward 4"
3,1,"Forced Air","Y",8,5,1912,1967,2.25,"2011-06-15 00:00:00",770480,3542,"2.5 Story Unfin","Above Average","Good","Shingle","Slate","Hardwood",1,1,9056,20012,38.9728394,-77.02171316,"Brightwood","Ward 4"
5,0,"Forced Air","Y",11,7,1939,1967,2.5,"2011-07-12 00:00:00",576780,2990,"2.5 Story Fin","Above Average","Good","Common Brick","Slate","Hardwood",1,2,6240,20012,38.97269679,-77.02172904,"Brightwood","Ward 4"
2,0,"Forced Air","Y",8,3,1912,1967,2.25,"1998-12-15 00:00:00",198000,1992,"2.5 Story Unfin","Above Average","Good","Shingle","Slate","Hardwood",1,0,7320,20012,38.97255222,-77.02170095,"Brightwood","Ward 4"
2,0,"Forced Air","Y",8,4,1914,1964,2,"2015-07-08 00:00:00",658150,1885,"2 Story","Average","Good","Shingle","Comp Shingle","Hardwood",1,1,5000,20012,38.97326721,-77.02257833,"Brightwood","Ward 4"
2,1,"Forced Air","Y",7,4,1937,1967,2,"2004-12-21 00:00:00",570550,2198,"2 Story","Above Average","Very Good","Common Brick","Slate","Hardwood",1,1,4548,20012,38.97302813,-77.02350676,"Brightwood","Ward 4"
2,1,"Warm Cool","Y",6,3,1934,1960,1.5,"2006-02-23 00:00:00",496540,1750,"1.5 Story Fin","Above Average","Average","Common Brick","Built Up","Hardwood",1,0,5870,20012,38.96830247,-77.02274927,"Brightwood","Ward 4"
2,0,"Warm Cool","Y",8,3,1966,1969,2,"2002-09-03 00:00:00",250700,2160,"2 Story","Above Average","Average","Common Brick","Shake","Hardwood",1,0,4367,20012,38.9684477,-77.0231023,"Brightwood","Ward 4"
2,1,"Hot Water Rad","N",9,5,1937,1957,2.5,"2009-06-23 00:00:00",384290,1670,"2.5 Story Fin","Above Average","Average","Common Brick","Slate","Hardwood",1,1,2856,20012,38.9695977,-77.02264398,"Brightwood","Ward 4"
3,0,"Hot Water Rad","Y",6,3,1932,1967,2.25,"2008-02-26 00:00:00",530980,1920,"2.5 Story Unfin","Above Average","Good","Brick/Siding","Comp Shingle","Hardwood",1,1,3388,20012,38.96910269,-77.02312075,"Brightwood","Ward 4"
1,0,"Warm Cool","Y",5,3,1932,1947,1.5,"1996-08-28 00:00:00",143740,1294,"1.5 Story Fin","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,3710,20012,38.968814,-77.02207265,"Brightwood","Ward 4"
2,0,"Warm Cool","Y",6,4,1935,1957,1.75,"1996-08-29 00:00:00",159600,1530,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,4840,20012,38.9688079,-77.02191502,"Brightwood","Ward 4"
3,1,"Hot Water Rad","Y",7,5,1913,1967,2,"2013-12-17 00:00:00",752210,2274,"2 Story","Above Average","Good","Stone/Siding","Built Up","Hardwood",2,1,7360,20012,38.97817482,-77.02205062,"Brightwood","Ward 4"
2,2,"Warm Cool","Y",10,4,1926,1957,2,"2012-10-04 00:00:00",480200,2512,"2 Story","Above Average","Average","Wood Siding","Comp Shingle","Hardwood",1,1,5000,20012,38.97847842,-77.02329506,"Brightwood","Ward 4"
2,1,"Hot Water Rad","N",5,3,1936,1957,2.25,"2009-07-24 00:00:00",426830,2291,"2.5 Story Fin","Above Average","Average","Brick/Siding","Comp Shingle","Hardwood",1,1,5788,20012,38.96944239,-77.02220382,"Brightwood","Ward 4"
1,0,"Hot Water Rad","N",5,3,1935,1957,2,"2014-09-18 00:00:00",451960,1320,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,5800,20012,38.96933571,-77.02137225,"Brightwood","Ward 4"
2,1,"Hot Water Rad","Y",9,4,1930,1967,2,"2017-09-14 00:00:00",604920,1660,"2 Story","Above Average","Average","Common Brick","Built Up","Hardwood",1,1,3677,20011,38.96148147,-77.02155301,"Brightwood","Ward 4"
2,1,"Hot Water Rad","N",7,3,1930,1967,2.25,"2004-09-29 00:00:00",372910,1458,"2.5 Story Unfin","Above Average","Good","Common Brick","Slate","Hardwood",1,1,3676,20011,38.96147874,-77.02170543,"Brightwood","Ward 4"
3,1,"Forced Air","Y",8,4,1920,1967,2,"2012-10-23 00:00:00",706210,2554,"2 Story","Above Average","Good","Face Brick","Comp Shingle","Hardwood",1,1,7993,20012,38.97788384,-77.02112231,"Brightwood","Ward 4"
2,0,"Hot Water Rad","N",6,4,1922,1964,2,"2011-12-15 00:00:00",470080,1535,"2 Story","Above Average","Good","Wood Siding","Shake","Hardwood",1,1,7075,20012,38.97802291,-77.02125345,"Brightwood","Ward 4"
1,1,"Hot Water Rad","N",7,4,1925,1957,2.5,"2001-05-23 00:00:00",296850,2404,"2.5 Story Fin","Above Average","Average","Aluminum","Comp Shingle","Hardwood",1,1,12794,20012,38.97746881,-77.0207575,"Brightwood","Ward 4"
1,1,"Forced Air","Y",5,2,1940,1964,2.25,"2012-09-12 00:00:00",330880,784,"2.5 Story Unfin","Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,4397,20012,38.97813883,-77.01980096,"Brightwood","Ward 4"
2,0,"Warm Cool","Y",5,2,1940,1954,2,"2005-03-11 00:00:00",372900,1456,"2 Story","Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,3313,20012,38.97814119,-77.01969559,"Brightwood","Ward 4"
1,0,"Forced Air","N",8,4,1902,1954,2.5,"1998-01-22 00:00:00",184990,1727,"2.5 Story Fin","Above Average","Average","Wood Siding","Metal- Sms","Hardwood",1,1,5943,20012,38.97710875,-77.01970107,"Brightwood","Ward 4"
1,0,"Hot Water Rad","N",7,3,1916,1957,2.5,"2014-11-06 00:00:00",501250,1686,"2.5 Story Fin","Above Average","Average","Wood Siding","Metal- Sms","Hardwood",1,0,4503,20012,38.97648866,-77.02006224,"Brightwood","Ward 4"
1,0,"Hot Water Rad","N",4,1,1935,1954,1,"2002-06-12 00:00:00",153950,790,"1 Story","Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,2100,20012,38.97660384,-77.02026527,"Brightwood","Ward 4"
3,0,"Forced Air","Y",6,4,1909,1967,2,"2016-06-22 00:00:00",595090,1506,"2 Story","Above Average","Good","Stucco","Comp Shingle","Hardwood",1,0,6400,20012,38.97599303,-77.02053283,"Brightwood","Ward 4"
2,1,"Hot Water Rad","Y",7,3,1936,1984,2.25,"2018-05-04 00:00:00",707840,1619,"2.5 Story Fin","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,2,3273,20012,38.96976778,-77.02398331,"Brightwood","Ward 4"
4,1,"Hot Water Rad","Y",8,4,1946,1969,2,"2011-03-28 00:00:00",439940,1540,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,0,2130,20012,38.96898252,-77.02266733,"Brightwood","Ward 4"
1,0,"Hot Water Rad","N",6,3,1932,1954,2.5,"1999-05-03 00:00:00",173550,1320,"2.5 Story Fin","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,0,3388,20012,38.96944347,-77.02311959,"Brightwood","Ward 4"
2,1,"Hot Water Rad","Y",7,3,1927,1967,2,"2008-04-18 00:00:00",532650,1454,"2 Story","Above Average","Good","Brick/Siding","Comp Shingle","Hardwood",1,1,4988,20012,38.97847483,-77.0237118,"Brightwood","Ward 4"
1,2,"Warm Cool","Y",7,3,1966,1969,9,"2018-04-19 00:00:00",562700,2176,"Default","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,0,4655,20012,38.97925898,-77.02333813,"Brightwood","Ward 4"
1,0,"Warm Cool","Y",7,3,1966,1974,1,"2001-07-19 00:00:00",203910,1088,"Bi-Level","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,0,5553,20012,38.97895315,-77.02330779,"Brightwood","Ward 4"
3,1,"Forced Air","Y",7,5,1800,1964,2,"2014-08-27 00:00:00",726930,2019,"2 Story","Average","Good","Vinyl Siding","Shingle","Hardwood",1,1,7438,20011,38.96516516,-77.01873267,"Brightwood","Ward 4"
1,0,"Hot Water Rad","N",9,4,1920,1943,2,"2004-12-03 00:00:00",332300,1572,"2 Story","Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,3440,20011,38.94195395,-77.01734722,"Petworth","Ward 4"
1,0,"Hot Water Rad","N",7,3,1920,1943,2,"2001-05-02 00:00:00",167690,1197,"2 Story","Average","Average","Wood Siding","Comp Shingle","Hardwood",1,1,4159,20011,38.94185423,-77.01732816,"Petworth","Ward 4"
1,0,"Hot Water Rad","N",7,3,1920,1964,2,"2016-05-11 00:00:00",621610,1232,"2 Story","Average","Good","Wood Siding","Comp Shingle","Hardwood",1,1,4088,20011,38.94176163,-77.01733564,"Petworth","Ward 4"
